,lemas_a,lemas_b,similarity
11257,temporada,litro,0.12708505988121033
11258,temporada,cine,0.06670456379652023
11259,temporada,detallar,0.0874813124537468
11260,temporada,fuerte,0.18883568048477173
11261,temporada,omar,0.16142499446868896
11262,temporada,beso,0.3016524612903595
11263,temporada,único,0.07142841815948486
11264,temporada,resultar,0.06928842514753342
11265,temporada,twitter,0.24697235226631165
11266,temporada,aprender,0.12044521421194077
11267,temporada,rápido,0.19031356275081635
11268,temporada,niñuca,0.17544998228549957
11269,temporada,buscar,0.09455480426549911
11270,temporada,interés,0.20290549099445343
11271,temporada,alternativo,0.19707992672920227
11272,temporada,tuit,0.14634039998054504
11273,temporada,sonar,0.06252966821193695
11274,temporada,topar,0.2276041954755783
11275,temporada,ensalada,0.6433594822883606
11276,temporada,espectacular,0.30887943506240845
11277,temporada,divertir,0.18376605212688446
11278,temporada,vivo,0.37189173698425293
11279,temporada,seguro,0.15528161823749542
11280,temporada,tío,0.16885556280612946
11281,temporada,récord,0.12815627455711365
11282,temporada,perro,0.05630076304078102
11283,temporada,imaginar,0.007475620601326227
11284,temporada,ami,0.036333780735731125
11285,temporada,rico,0.3758177161216736
11286,temporada,octubre,0.12050506472587585
11287,temporada,alto,0.15347710251808167
11288,temporada,pasear,0.12546910345554352
11289,temporada,humor,0.34849849343299866
11290,temporada,sistema,0.28009697794914246
11291,temporada,ayudar,0.08070673048496246
11292,temporada,sabado,0.22137880325317383
11293,temporada,etapa,0.4617142081260681
11294,temporada,coche,0.2730481028556824
11295,temporada,montón,0.27649691700935364
11296,temporada,escribir,0.10555023699998856
11297,temporada,seguirme,0.18936893343925476
11298,temporada,ideo,0.3233524560928345
11299,temporada,oír,0.17263257503509521
11300,temporada,quedo,0.11381902545690536
11301,temporada,advertir,0.06886353343725204
11302,temporada,entrevistar,0.11975708603858948
11303,temporada,modelar,0.17191366851329803
11304,temporada,alba,0.5830827355384827
11305,temporada,normal,0.12287071347236633
11306,temporada,toledo,0.15794870257377625
11307,temporada,verla,0.15029576420783997
11308,temporada,willy,0.07529103755950928
11309,temporada,galo,-0.0011476905783638358
11310,temporada,sonrisa,0.3896319568157196
11311,temporada,tio,0.2131451517343521
11312,temporada,internacional,0.1797773689031601
11313,temporada,muchísimas,0.2520204186439514
11314,temporada,lindar,0.19706737995147705
11315,temporada,llevar,0.12162385135889053
11316,temporada,aceptar,0.20205096900463104
11317,temporada,bonica,0.5433967709541321
11318,temporada,sexy,0.21408583223819733
11319,temporada,actriz,0.2985273599624634
11320,temporada,contento,0.07782340049743652
11321,temporada,pintar,0.08320010453462601
11322,temporada,clásico,0.23642314970493317
11323,temporada,abrazarte,0.3008849620819092
11324,temporada,niño,0.03120880201458931
11325,temporada,leer,0.07454610615968704
11326,temporada,poquito,0.15749193727970123
11327,temporada,partir,0.14066576957702637
11328,temporada,temer,0.14480406045913696
11329,temporada,crack,0.3795108497142792
11330,temporada,noticiar,0.20633822679519653
11331,temporada,opción,0.6336067318916321
11332,temporada,frase,0.4701120853424072
11333,temporada,parejo,0.2276446521282196
11334,temporada,malo,0.08866763859987259
11335,temporada,quedar,0.1328820139169693
11336,temporada,atrasar,0.08920978009700775
11337,temporada,inglés,0.09958268702030182
11338,temporada,preparar,-0.07744451612234116
11339,temporada,chulo,0.2107684314250946
11340,canal,librar,0.41418910026550293
11341,canal,subir,0.306691437959671
11342,canal,precioso,0.37108761072158813
11343,canal,cambiar,0.37614890933036804
11344,canal,comprar,0.21687009930610657
11345,canal,ojalá,0.13042005896568298
11346,canal,comenzar,0.3326018452644348
11347,canal,merecer,0.4392920732498169
11348,canal,desear,0.4133339524269104
11349,canal,pensar,0.30644357204437256
11350,canal,the,0.2595796287059784
11351,canal,valer,0.3403944671154022
11352,canal,estupendo,0.3393957316875458
11353,canal,amar,0.21708345413208008
11354,canal,casar,0.30954939126968384
11355,canal,amor,0.4545747935771942
11356,canal,placer,0.28881433606147766
11357,canal,super,0.3265414535999298
11358,canal,vídeo,0.2376995086669922
11359,canal,septiembre,0.08609209209680557
11360,canal,hableconellas,0.16137507557868958
11361,canal,bello,0.379463791847229
11362,canal,suerte,0.0868397057056427
11363,canal,lunes,0.16373218595981598
11364,canal,familia,0.35536816716194153
11365,canal,madrid,0.39026567339897156
11366,canal,parecer,0.2846083641052246
11367,canal,cola,0.557659924030304
11368,canal,penar,0.36856892704963684
11369,canal,grande,0.37616202235221863
11370,canal,horario,0.36006686091423035
11371,canal,guay,0.39433884620666504
11372,canal,viajar,0.22132356464862823
11373,canal,jajaja,0.557806134223938
11374,canal,parar,0.40159374475479126
11375,canal,estrenar,0.2364702820777893
11376,canal,capítulo,0.2903909981250763
11377,canal,empezar,0.30964040756225586
11378,canal,jugar,0.3158321976661682
11379,canal,sobretodo,0.30054929852485657
11380,canal,post,0.2945844233036041
11381,canal,programar,0.28177759051322937
11382,canal,junto,0.10094522684812546
11383,canal,alegrar,0.3776918351650238
11384,canal,abrir,0.3587128221988678
11385,canal,disfrutar,0.38036850094795227
11386,canal,experto,0.4428741931915283
11387,canal,abrazar,0.39256879687309265
11388,canal,entender,0.228339284658432
11389,canal,gracioso,0.26690974831581116
11390,canal,mañana,0.33388248085975647
11391,canal,jajajaja,0.46822941303253174
11392,canal,mola,0.4425821304321289
11393,canal,muchísimo,0.15874043107032776
11394,canal,amigo,0.28847160935401917
11395,canal,hacer,0.24070392549037933
11396,canal,fifa,0.4796794354915619
11397,canal,primero,0.13910087943077087
11398,canal,jaja,0.4324222505092621
11399,canal,coser,0.3921205997467041
11400,canal,flipante,0.32734566926956177
11401,canal,loco,0.418041855096817
11402,canal,especial,0.5051073431968689
11403,canal,espalda,0.40077534317970276
11404,canal,tarjeta,0.5432111620903015
11405,canal,pokemon,0.374096542596817
11406,canal,página,0.4056045413017273
11407,canal,gimnasio,0.30853569507598877
11408,canal,preguntar,0.4055634140968323
11409,canal,manir,0.3982275128364563
11410,canal,minuto,0.37084776163101196
11411,canal,montar,0.19263041019439697
11412,canal,madre,0.4007255733013153
11413,canal,probar,0.23366853594779968
11414,canal,sorpresa,0.41505682468414307
11415,canal,amigar,0.49074631929397583
11416,canal,skype,0.173372283577919
11417,canal,directo,0.11641054600477219
11418,canal,mensaje,0.32546329498291016
11419,canal,moño,0.16362272202968597
11420,canal,durar,0.2685188353061676
11421,canal,paso,0.2792048454284668
11422,canal,corazón,0.40492185950279236
11423,canal,entrar,0.40737059712409973
11424,canal,descubrir,0.3387593626976013
11425,canal,freír,0.4903009533882141
11426,canal,luis,0.37026017904281616
11427,canal,interesante,0.47333309054374695
11428,canal,mundo,0.39975225925445557
11429,canal,fiesta,0.4473216235637665
11430,canal,ilusión,0.3055233955383301
11431,canal,litro,0.40273791551589966
11432,canal,cine,0.3472815752029419
11433,canal,detallar,0.31086301803588867
11434,canal,fuerte,0.48671814799308777
11435,canal,omar,0.26699021458625793
11436,canal,beso,0.3239158093929291
11437,canal,único,0.3022229075431824
11438,canal,resultar,0.24784280359745026
11439,canal,twitter,0.40006786584854126
11440,canal,aprender,0.260066419839859
11441,canal,rápido,0.267129510641098
11442,canal,niñuca,0.19525930285453796
11443,canal,buscar,0.18501929938793182
11444,canal,interés,0.3100673258304596
11445,canal,alternativo,0.24273423850536346
11446,canal,tuit,0.2388877123594284
11447,canal,sonar,0.3377586007118225
11448,canal,topar,0.3575432300567627
11449,canal,ensalada,0.3697386384010315
11450,canal,espectacular,0.7236515879631042
11451,canal,divertir,0.36893895268440247
11452,canal,vivo,0.29590165615081787
11453,canal,seguro,0.30493560433387756
11454,canal,tío,0.3242546319961548
11455,canal,récord,0.3196796178817749
11456,canal,perro,0.3458068072795868
11457,canal,imaginar,0.21893534064292908
11458,canal,ami,0.058685820549726486
11459,canal,rico,0.34100890159606934
11460,canal,octubre,0.32918667793273926
11461,canal,alto,0.3556740880012512
11462,canal,pasear,0.33411380648612976
11463,canal,humor,0.47589772939682007
11464,canal,sistema,0.465459942817688
11465,canal,ayudar,0.35736364126205444
11466,canal,sabado,0.3590516448020935
11467,canal,etapa,0.2812831699848175
11468,canal,coche,0.40020447969436646
11469,canal,montón,0.36453521251678467
11470,canal,escribir,0.33553346991539
11471,canal,seguirme,0.3918653726577759
11472,canal,ideo,0.4391883313655853
11473,canal,oír,0.4257313013076782
11474,canal,quedo,0.33837148547172546
11475,canal,advertir,0.3028373122215271
11476,canal,entrevistar,0.29368025064468384
11477,canal,modelar,0.4592880606651306
11478,canal,alba,0.26309633255004883
11479,canal,normal,0.5430974960327148
11480,canal,toledo,0.299610435962677
11481,canal,verla,0.301463782787323
11482,canal,willy,0.21142630279064178
11483,canal,galo,0.306856244802475
11484,canal,sonrisa,0.24603305757045746
11485,canal,tio,0.14342674612998962
11486,canal,internacional,0.524770200252533
11487,canal,muchísimas,0.3060973286628723
11488,canal,lindar,0.5074379444122314
11489,canal,llevar,0.39768144488334656
11490,canal,aceptar,0.30461353063583374
11491,canal,bonica,0.45512062311172485
11492,canal,sexy,0.5222697257995605
11493,canal,actriz,0.41696304082870483
11494,canal,contento,0.2682725489139557
11495,canal,pintar,0.3155032992362976
11496,canal,clásico,0.3160610496997833
11497,canal,abrazarte,0.3391355276107788
11498,canal,niño,0.3355293571949005
11499,canal,leer,0.34203624725341797
11500,canal,poquito,0.1669401079416275
11501,canal,partir,0.29453232884407043
11502,canal,temer,0.27844342589378357
11503,canal,crack,0.5315387845039368
11504,canal,noticiar,0.3735029399394989
11505,canal,opción,0.383082777261734
11506,canal,frase,0.4337538182735443
11507,canal,parejo,0.491477370262146
11508,canal,malo,0.33816540241241455
11509,canal,quedar,0.3018661439418793
11510,canal,atrasar,0.21362809836864471
11511,canal,inglés,0.2845700681209564
11512,canal,preparar,0.1432996243238449
11513,canal,chulo,0.1541021466255188
11514,librar,subir,0.6816485524177551
11515,librar,precioso,0.22337138652801514
11516,librar,cambiar,0.7175624370574951
11517,librar,comprar,0.6683723330497742
11518,librar,ojalá,-0.12006407231092453
11519,librar,comenzar,0.5527970790863037
11520,librar,merecer,0.6243698596954346
11521,librar,desear,0.7042908668518066
11522,librar,pensar,0.6824904680252075
11523,librar,the,0.31955793499946594
11524,librar,valer,0.5047282576560974
11525,librar,estupendo,0.39472487568855286
11526,librar,amar,0.694097638130188
11527,librar,casar,0.5519921183586121
11528,librar,amor,0.30032792687416077
11529,librar,placer,0.5741524696350098
11530,librar,super,0.5431156754493713
11531,librar,vídeo,0.35294270515441895
11532,librar,septiembre,0.2416132539510727
11533,librar,hableconellas,0.2563202679157257
11534,librar,bello,0.11872925609350204
11535,librar,suerte,-0.02135150134563446
11536,librar,lunes,0.08890289813280106
11537,librar,familia,0.18565736711025238
11538,librar,madrid,0.37100932002067566
11539,librar,parecer,0.47573626041412354
11540,librar,cola,0.36316224932670593
11541,librar,penar,0.6881951689720154
11542,librar,grande,0.30089741945266724
11543,librar,horario,0.09133333712816238
11544,librar,guay,0.26208993792533875
11545,librar,viajar,0.6478753685951233
11546,librar,jajaja,0.3306644856929779
11547,librar,parar,0.7616189122200012
11548,librar,estrenar,0.5690113306045532
11549,librar,capítulo,0.059614814817905426
11550,librar,empezar,0.7497605085372925
11551,librar,jugar,0.5976109504699707
11552,librar,sobretodo,0.22327826917171478
11553,librar,post,0.35226717591285706
11554,librar,programar,0.6448203325271606
11555,librar,junto,0.14899879693984985
11556,librar,alegrar,0.6005586385726929
11557,librar,abrir,0.659099280834198
11558,librar,disfrutar,0.487937867641449
11559,librar,experto,0.20372648537158966
11560,librar,abrazar,0.7530041337013245
11561,librar,entender,0.6006999015808105
11562,librar,gracioso,-0.12716229259967804
11563,librar,mañana,-0.07627552002668381
11564,librar,jajajaja,0.28408828377723694
11565,librar,mola,0.32863497734069824
11566,librar,muchísimo,0.09383592754602432
11567,librar,amigo,0.15245623886585236
11568,librar,hacer,0.6069962382316589
11569,librar,fifa,0.22301797568798065
11570,librar,primero,0.029813315719366074
11571,librar,jaja,0.237523153424263
11572,librar,coser,0.709639310836792
11573,librar,flipante,0.24092935025691986
11574,librar,loco,-0.006643247790634632
11575,librar,especial,0.3459834158420563
11576,librar,espalda,0.13029862940311432
11577,librar,tarjeta,0.20480765402317047
11578,librar,pokemon,0.17929238080978394
11579,librar,página,0.3710077404975891
11580,librar,gimnasio,0.33120957016944885
11581,librar,preguntar,0.6879855990409851
11582,librar,manir,0.5768776535987854
11583,librar,minuto,0.16692176461219788
11584,librar,montar,0.6598740816116333
11585,librar,madre,0.2287447452545166
11586,librar,probar,0.6837838888168335
11587,librar,sorpresa,0.0977100133895874
11588,librar,amigar,0.617245614528656
11589,librar,skype,0.17812010645866394
11590,librar,directo,-0.17185945808887482
11591,librar,mensaje,0.19578777253627777
11592,librar,moño,0.2111717164516449
11593,librar,durar,0.7828693985939026
11594,librar,paso,0.21898198127746582
11595,librar,corazón,0.33627820014953613
11596,librar,entrar,0.8436520099639893
11597,librar,descubrir,0.5544271469116211
11598,librar,freír,0.5015486478805542
11599,librar,luis,0.26264363527297974
11600,librar,interesante,0.37842896580696106
11601,librar,mundo,0.2570836544036865
11602,librar,fiesta,0.21000395715236664
11603,librar,ilusión,0.22122825682163239
11604,librar,litro,0.1444208174943924
11605,librar,cine,0.39612555503845215
11606,librar,detallar,0.6685395240783691
11607,librar,fuerte,0.4575200378894806
11608,librar,omar,0.4320641756057739
11609,librar,beso,0.20079822838306427
11610,librar,único,0.1935659795999527
11611,librar,resultar,0.650270402431488
11612,librar,twitter,0.503380537033081
11613,librar,aprender,0.5503069162368774
11614,librar,rápido,0.14071451127529144
11615,librar,niñuca,0.15742433071136475
11616,librar,buscar,0.5995641350746155
11617,librar,interés,0.20067927241325378
11618,librar,alternativo,0.052268389612436295
11619,librar,tuit,0.20860706269741058
11620,librar,sonar,0.5831581950187683
11621,librar,topar,0.46173521876335144
11622,librar,ensalada,0.2113526612520218
11623,librar,espectacular,0.5704934597015381
11624,librar,divertir,0.6685753464698792
11625,librar,vivo,-0.06662942469120026
11626,librar,seguro,0.01422999519854784
11627,librar,tío,0.42007988691329956
11628,librar,récord,0.3959501087665558
11629,librar,perro,0.48493167757987976
11630,librar,imaginar,0.6959426403045654
11631,librar,ami,0.3018122911453247
11632,librar,rico,0.06508523970842361
11633,librar,octubre,0.18595685064792633
11634,librar,alto,0.19139081239700317
11635,librar,pasear,0.6501631736755371
11636,librar,humor,0.2685641348361969
11637,librar,sistema,0.39138391613960266
11638,librar,ayudar,0.7654090523719788
11639,librar,sabado,0.3132058084011078
11640,librar,etapa,0.07576173543930054
11641,librar,coche,0.21798084676265717
11642,librar,montón,0.34503400325775146
11643,librar,escribir,0.6624078750610352
11644,librar,seguirme,0.2664184868335724
11645,librar,ideo,0.21420490741729736
11646,librar,oír,0.6591763496398926
11647,librar,quedo,0.39212894439697266
11648,librar,advertir,0.7355157136917114
11649,librar,entrevistar,0.643313467502594
11650,librar,modelar,0.4499909579753876
11651,librar,alba,0.05894415080547333
11652,librar,normal,0.4764365553855896
11653,librar,toledo,0.3146641254425049
11654,librar,verla,0.3248463571071625
11655,librar,willy,0.3169364035129547
11656,librar,galo,0.4417794346809387
11657,librar,sonrisa,0.3363471031188965
11658,librar,tio,0.1232333779335022
11659,librar,internacional,0.39286312460899353
11660,librar,muchísimas,0.30351492762565613
11661,librar,lindar,0.6595072150230408
11662,librar,llevar,0.7547879815101624
11663,librar,aceptar,0.6518408060073853
11664,librar,bonica,0.21438004076480865
11665,librar,sexy,0.3409685790538788
11666,librar,actriz,0.22043751180171967
11667,librar,contento,0.17513976991176605
11668,librar,pintar,0.6257191300392151
11669,librar,clásico,-0.07381509989500046
11670,librar,abrazarte,0.20788966119289398
11671,librar,niño,0.2736750543117523
11672,librar,leer,0.6710249185562134
11673,librar,poquito,-0.14660446345806122
11674,librar,partir,0.4296392500400543
11675,librar,temer,0.479602187871933
11676,librar,crack,0.43053731322288513
11677,librar,noticiar,0.6558948755264282
11678,librar,opción,0.18477053940296173
11679,librar,frase,0.07792089879512787
11680,librar,parejo,0.20132386684417725
11681,librar,malo,0.27242791652679443
11682,librar,quedar,0.6596025824546814
11683,librar,atrasar,0.5864611864089966
11684,librar,inglés,0.3171129524707794
11685,librar,preparar,0.6416310667991638
11686,librar,chulo,0.0018517012940719724
11687,subir,precioso,0.3873401880264282
11688,subir,cambiar,0.6557420492172241
11689,subir,comprar,0.7674238681793213
11690,subir,ojalá,0.02455116994678974
11691,subir,comenzar,0.5274246335029602
11692,subir,merecer,0.6242685317993164
11693,subir,desear,0.6939133405685425
11694,subir,pensar,0.7615053057670593
11695,subir,the,0.3474418520927429
11696,subir,valer,0.5327216982841492
11697,subir,estupendo,0.2829914093017578
11698,subir,amar,0.6938599348068237
11699,subir,casar,0.6867969632148743
11700,subir,amor,0.28524672985076904
11701,subir,placer,0.4675343930721283
11702,subir,super,0.4087057113647461
11703,subir,vídeo,0.3447280824184418
11704,subir,septiembre,0.08897477388381958
11705,subir,hableconellas,0.3004884123802185
11706,subir,bello,0.10604351758956909
11707,subir,suerte,-0.0007257185061462224
11708,subir,lunes,-0.05584905669093132
11709,subir,familia,0.14551907777786255
11710,subir,madrid,0.18653002381324768
11711,subir,parecer,0.47778651118278503
11712,subir,cola,0.2682207226753235
11713,subir,penar,0.674335241317749
11714,subir,grande,0.21900531649589539
11715,subir,horario,0.15314200520515442
11716,subir,guay,0.03716753423213959
11717,subir,viajar,0.6111049056053162
11718,subir,jajaja,0.2718673646450043
11719,subir,parar,0.6756236553192139
11720,subir,estrenar,0.6758875250816345
11721,subir,capítulo,0.13915327191352844
11722,subir,empezar,0.6639597415924072
11723,subir,jugar,0.7375084757804871
11724,subir,sobretodo,0.11678668111562729
11725,subir,post,0.1777779459953308
11726,subir,programar,0.6206576824188232
11727,subir,junto,0.24409598112106323
11728,subir,alegrar,0.6078911423683167
11729,subir,abrir,0.6177791953086853
11730,subir,disfrutar,0.6623369455337524
11731,subir,experto,0.34266552329063416
11732,subir,abrazar,0.6937383413314819
11733,subir,entender,0.7626314759254456
11734,subir,gracioso,0.10213738679885864
11735,subir,mañana,-0.08893172442913055
11736,subir,jajajaja,0.15819959342479706
11737,subir,mola,0.23904621601104736
11738,subir,muchísimo,0.10170123726129532
11739,subir,amigo,0.10313085466623306
11740,subir,hacer,0.5980055332183838
11741,subir,fifa,0.26675981283187866
11742,subir,primero,-0.08035910129547119
11743,subir,jaja,0.19824734330177307
11744,subir,coser,0.6869920492172241
11745,subir,flipante,0.2916357219219208
11746,subir,loco,0.03505639359354973
11747,subir,especial,0.1891017109155655
11748,subir,espalda,0.08789318054914474
11749,subir,tarjeta,0.17178654670715332
11750,subir,pokemon,0.0116581404581666
11751,subir,página,0.23687511682510376
11752,subir,gimnasio,0.23660321533679962
11753,subir,preguntar,0.6889231204986572
11754,subir,manir,0.6261590719223022
11755,subir,minuto,0.24890673160552979
11756,subir,montar,0.558346688747406
11757,subir,madre,0.20769529044628143
11758,subir,probar,0.73912113904953
11759,subir,sorpresa,0.12854306399822235
11760,subir,amigar,0.5628411173820496
11761,subir,skype,0.25222402811050415
11762,subir,directo,-0.1393081694841385
11763,subir,mensaje,0.1802649348974228
11764,subir,moño,-0.01581624150276184
11765,subir,durar,0.7309024930000305
11766,subir,paso,0.30241867899894714
11767,subir,corazón,0.26212552189826965
11768,subir,entrar,0.6963862180709839
11769,subir,descubrir,0.6042765974998474
11770,subir,freír,0.3887234330177307
11771,subir,luis,0.22103650867938995
11772,subir,interesante,0.28139686584472656
11773,subir,mundo,0.30575212836265564
11774,subir,fiesta,0.13054174184799194
11775,subir,ilusión,0.15865713357925415
11776,subir,litro,0.05287645012140274
11777,subir,cine,0.3172820508480072
11778,subir,detallar,0.6714627742767334
11779,subir,fuerte,0.3953986167907715
11780,subir,omar,0.4563175439834595
11781,subir,beso,0.28931647539138794
11782,subir,único,0.10639990866184235
11783,subir,resultar,0.6304520964622498
11784,subir,twitter,0.47109395265579224
11785,subir,aprender,0.68000328540802
11786,subir,rápido,0.18230663239955902
11787,subir,niñuca,0.14148983359336853
11788,subir,buscar,0.5540995597839355
11789,subir,interés,0.3827756345272064
11790,subir,alternativo,0.12064525485038757
11791,subir,tuit,0.2503678500652313
11792,subir,sonar,0.4885631203651428
11793,subir,topar,0.5900522470474243
11794,subir,ensalada,0.1995217353105545
11795,subir,espectacular,0.4905334711074829
11796,subir,divertir,0.7495962977409363
11797,subir,vivo,0.1450582891702652
11798,subir,seguro,0.12628093361854553
11799,subir,tío,0.31217485666275024
11800,subir,récord,0.3310762047767639
11801,subir,perro,0.37901365756988525
11802,subir,imaginar,0.6609230637550354
11803,subir,ami,0.4446108341217041
11804,subir,rico,0.2747561037540436
11805,subir,octubre,0.03895379602909088
11806,subir,alto,0.1737099140882492
11807,subir,pasear,0.6211978197097778
11808,subir,humor,0.3007231056690216
11809,subir,sistema,0.2361556440591812
11810,subir,ayudar,0.6703938245773315
11811,subir,sabado,0.31761881709098816
11812,subir,etapa,0.12299305200576782
11813,subir,coche,0.2241176962852478
11814,subir,montón,0.29829731583595276
11815,subir,escribir,0.8048223853111267
11816,subir,seguirme,0.18841484189033508
11817,subir,ideo,0.30891579389572144
11818,subir,oír,0.521255373954773
11819,subir,quedo,0.2730814516544342
11820,subir,advertir,0.7391351461410522
11821,subir,entrevistar,0.7866398692131042
11822,subir,modelar,0.5328259468078613
11823,subir,alba,0.06006428226828575
11824,subir,normal,0.34963616728782654
11825,subir,toledo,0.2169094830751419
11826,subir,verla,0.15591003000736237
11827,subir,willy,0.15803365409374237
11828,subir,galo,0.33715635538101196
11829,subir,sonrisa,0.2809377908706665
11830,subir,tio,-0.0013788972282782197
11831,subir,internacional,0.37509655952453613
11832,subir,muchísimas,0.2074001580476761
11833,subir,lindar,0.488849937915802
11834,subir,llevar,0.6302533149719238
11835,subir,aceptar,0.6770104169845581
11836,subir,bonica,0.33907055854797363
11837,subir,sexy,0.24803206324577332
11838,subir,actriz,0.15388843417167664
11839,subir,contento,0.14652252197265625
11840,subir,pintar,0.6160621643066406
11841,subir,clásico,0.07208310812711716
11842,subir,abrazarte,0.29114294052124023
11843,subir,niño,0.2639765739440918
11844,subir,leer,0.6935740113258362
11845,subir,poquito,0.021080132573843002
11846,subir,partir,0.4339958429336548
11847,subir,temer,0.4264351427555084
11848,subir,crack,0.4325338304042816
11849,subir,noticiar,0.5366492867469788
11850,subir,opción,0.09061385691165924
11851,subir,frase,-0.04372423514723778
11852,subir,parejo,0.13115595281124115
11853,subir,malo,0.19884823262691498
11854,subir,quedar,0.5803925395011902
11855,subir,atrasar,0.6919020414352417
11856,subir,inglés,0.46912506222724915
11857,subir,preparar,0.693871796131134
11858,subir,chulo,0.12568636238574982
11859,precioso,cambiar,0.2788292467594147
11860,precioso,comprar,0.24296681582927704
11861,precioso,ojalá,0.4709169566631317
11862,precioso,comenzar,0.18733367323875427
11863,precioso,merecer,0.3830905258655548
11864,precioso,desear,0.26778021454811096
11865,precioso,pensar,0.3220441937446594
11866,precioso,the,0.3438505530357361
11867,precioso,valer,0.4292944073677063
11868,precioso,estupendo,0.38992542028427124
11869,precioso,amar,0.3006984293460846
11870,precioso,casar,0.32295605540275574
11871,precioso,amor,0.4076840579509735
11872,precioso,placer,0.33108189702033997
11873,precioso,super,0.3010723888874054
11874,precioso,vídeo,0.2637256681919098
11875,precioso,septiembre,0.029733756557106972
11876,precioso,hableconellas,0.12343055754899979
11877,precioso,bello,0.43210896849632263
11878,precioso,suerte,0.038605209439992905
11879,precioso,lunes,0.11801524460315704
11880,precioso,familia,0.21261893212795258
11881,precioso,madrid,0.2260771542787552
11882,precioso,parecer,0.21415936946868896
11883,precioso,cola,0.2751741409301758
11884,precioso,penar,0.3529556691646576
11885,precioso,grande,0.11431017518043518
11886,precioso,horario,0.4949776530265808
11887,precioso,guay,0.3089471161365509
11888,precioso,viajar,0.22822417318820953
11889,precioso,jajaja,0.212090402841568
11890,precioso,parar,0.21004237234592438
11891,precioso,estrenar,0.16704875230789185
11892,precioso,capítulo,0.5456438660621643
11893,precioso,empezar,0.27316099405288696
11894,precioso,jugar,0.2626524269580841
11895,precioso,sobretodo,0.27283135056495667
11896,precioso,post,0.10366597771644592
11897,precioso,programar,0.15458151698112488
11898,precioso,junto,0.3803005516529083
11899,precioso,alegrar,0.28149399161338806
11900,precioso,abrir,0.3654155135154724
11901,precioso,disfrutar,0.29393574595451355
11902,precioso,experto,0.685701847076416
11903,precioso,abrazar,0.26804497838020325
11904,precioso,entender,0.26311057806015015
11905,precioso,gracioso,0.5729762315750122
11906,precioso,mañana,0.15938590466976166
11907,precioso,jajajaja,0.22791829705238342
11908,precioso,mola,0.19674593210220337
11909,precioso,muchísimo,0.3918724060058594
11910,precioso,amigo,0.4225517809391022
11911,precioso,hacer,0.23143047094345093
11912,precioso,fifa,0.3740607500076294
11913,precioso,primero,0.13874490559101105
11914,precioso,jaja,0.31742435693740845
11915,precioso,coser,0.27872905135154724
11916,precioso,flipante,0.1833707094192505
11917,precioso,loco,0.495563268661499
11918,precioso,especial,0.16829818487167358
11919,precioso,espalda,0.33403289318084717
11920,precioso,tarjeta,0.2679568827152252
11921,precioso,pokemon,0.34699156880378723
11922,precioso,página,0.1385335624217987
11923,precioso,gimnasio,0.4157743453979492
11924,precioso,preguntar,0.3582991361618042
11925,precioso,manir,0.4043080806732178
11926,precioso,minuto,0.650953471660614
11927,precioso,montar,0.24413041770458221
11928,precioso,madre,0.2601907253265381
11929,precioso,probar,0.1982373744249344
11930,precioso,sorpresa,0.35818344354629517
11931,precioso,amigar,0.1738405078649521
11932,precioso,skype,0.29045936465263367
11933,precioso,directo,0.4378618001937866
11934,precioso,mensaje,0.3023521304130554
11935,precioso,moño,0.260871022939682
11936,precioso,durar,0.09773127734661102
11937,precioso,paso,0.41668081283569336
11938,precioso,corazón,0.25576168298721313
11939,precioso,entrar,0.3194129168987274
11940,precioso,descubrir,0.26609116792678833
11941,precioso,freír,0.06303901225328445
11942,precioso,luis,0.07774125784635544
11943,precioso,interesante,0.2132621556520462
11944,precioso,mundo,0.30109837651252747
11945,precioso,fiesta,0.20143291354179382
11946,precioso,ilusión,0.05109942704439163
11947,precioso,litro,0.39550507068634033
11948,precioso,cine,0.4103670120239258
11949,precioso,detallar,0.3351218104362488
11950,precioso,fuerte,0.2686653733253479
11951,precioso,omar,0.3911530375480652
11952,precioso,beso,0.3979925811290741
11953,precioso,único,0.5710228681564331
11954,precioso,resultar,0.18765665590763092
11955,precioso,twitter,0.3731754720211029
11956,precioso,aprender,0.23266205191612244
11957,precioso,rápido,0.40538108348846436
11958,precioso,niñuca,-0.07012928277254105
11959,precioso,buscar,0.304217666387558
11960,precioso,interés,0.36335664987564087
11961,precioso,alternativo,0.5581437349319458
11962,precioso,tuit,0.5129991173744202
11963,precioso,sonar,0.24280160665512085
11964,precioso,topar,0.30234307050704956
11965,precioso,ensalada,0.12181893736124039
11966,precioso,espectacular,0.33343908190727234
11967,precioso,divertir,0.32815021276474
11968,precioso,vivo,0.583616316318512
11969,precioso,seguro,0.6408429741859436
11970,precioso,tío,0.2604435086250305
11971,precioso,récord,0.3755324184894562
11972,precioso,perro,0.2951708137989044
11973,precioso,imaginar,0.218649759888649
11974,precioso,ami,0.14220905303955078
11975,precioso,rico,0.5436431765556335
11976,precioso,octubre,0.14563482999801636
11977,precioso,alto,0.6572866439819336
11978,precioso,pasear,0.25100788474082947
11979,precioso,humor,0.40906915068626404
11980,precioso,sistema,0.3892311751842499
11981,precioso,ayudar,0.19530700147151947
11982,precioso,sabado,0.41235843300819397
11983,precioso,etapa,0.2223900407552719
11984,precioso,coche,0.3227884769439697
11985,precioso,montón,0.3432981073856354
11986,precioso,escribir,0.310656875371933
11987,precioso,seguirme,0.36095672845840454
